numeric_id,name
8579152,"Corseaux, Maraeche"
8579153,"Corseaux, Chano"
8579154,"Corseaux, Gonelles"
8579155,"Corseaux, Chatacombe"
8579157,"Corseaux, Grand-Pin"
8579158,"Corseaux, college"
8579159,"Corseaux, village"
8579160,"Corsier-sur-Vevey, village"
8579161,"Unterseen, Gartenstrasse"
8579162,"Corsier-sur-Vevey, Riant-Mont"
8579164,"Corsier-sur-Vevey, Bochettes"
8579166,"Corsier-sur-Vevey, Omballes"
8579167,"Fenil-sur-Corsier, Les Cotes"
8579168,"Fenil-sur-Corsier, Pont"
8579169,"Fenil-sur-Corsier,zone indust."
8579170,"Fenil-sur-Corsier, vieille rte"
8579171,"Fenil-sur-Corsier, Gros Chene"
8579172,"Corsier-sur-Vevey, Champ-Ban"
8579173,"Corsier-sur-Vevey, Sous-Nant"
8579174,"Vevey, gare"
8579177,"Unterseen, Dorf"
8579178,"Waldenburg, Bürgerschopf"
8579179,"Chandolin, Les Litettes"
8579180,"Vouvry, Riond Vert"
8579181,"Jongny, Combette"
8579182,"Hütten(CH), Friedhof"
8579183,"Bouveret, Swiss Vapeur Parc"
8579184,"Monts-de-Corsier, Hautigny"
8579185,"Villeneuve VD, Eau-Froide"
8579187,"Monts-de-Corsier, Mur-Blanc"
8579191,"Attalens, La Fin"
8579193,"Attalens, Corcelles"
8579194,"Bossonnens, village"
8579195,"Bossonnens, gare"
8579196,"Clarens, Gambetta"
8579197,"Clarens, Jaman"
8579198,"Clarens, gare"
8579199,"Clarens,Oche-Thorens"
8579200,Tavel VD
8579201,"Clarens, Pertuiset"
8579202,Baugy
8579203,"Chailly-Montreux, Saussaz"
8579204,"Chailly-Montreux, village"
8579205,"Chailly-Montreux, Bonnettes"
8579206,"Chailly-Montreux, Combe"
8579207,"Fontanivent, gare"
8579208,Brent
8579209,"Blonay, Planaz"
8579210,"Blonay, Portaz"
8579211,"Blonay, village"
8579212,"Blonay, Borjaux"
8579213,"Blonay, gare"
8579219,"Gimel, Cafe de la Gare"
8579222,"Mont-sur-Rolle, Mont-Dessus"
8579223,"Mont-sur-Rolle, La Ferme"
8579224,"Mont-sur-Rolle,Maison de Ville"
8579228,"Bürgenstock, Hotels"
8579237,"Lausanne, Place-de-l'Ours"
8579238,"Lausanne, Sallaz"
8579239,"Epalinges,Croisettes"
8579240,"Montpreveyres, Balances"
8579242,"Obbürgen, Moos"
8579243,"Bressonnaz, village"
8579244,"Obbürgen, Abzw. Trogen"
8579245,Le Foyer
8579246,Rovereaz
8579247,"Montblesson, Centenaire"
8579248,"Pully, Trois-Chasseurs"
8579249,"Pully,Monts-de-Pully"
8579250,"Mollie-Margot, centre"
8579251,Forel(Lavaux)
8579253,"Lausanne, Montbenon"
8579254,Lausanne St-Francois
8579255,"Lausanne, Pont-de-Chailly"
8579256,Val-Vert
8579257,"Belmont-sur-Lausanne, centre"
8579258,"Belmont-sur-Lausanne,Blessoney"
8579260,"Lutry, Croix/Lutry"
8579261,"Saanen, Bahnhof"
8579264,"Saanen, Steigenberger"
8579265,"Schönried, Bahnhof"
8579266,"Saanenmöser, Bahnhof"
8579267,"Saanen, Oberdorf"
8579268,"Saanen, Schwimmbad"
8579269,"Saanen, Wyssmülleri"
8579270,"Saanen, Bellerivestrasse"
8579271,"Gstaad,Grubenstrasse"
8579273,"Jonschwil, Steinacker"
8579275,"Schwarzenbach SG, Kapelle"
8579277,"Gstaad, Eggli"
8579278,"Wohlen AG, Brühlmattstrasse"
8579279,"Lenk im Simmental, Bahnhof"
8579281,"Unterseen, Stadtfeld"
8579282,"Ste-Croix, La Charmille"
8579283,"Unterseen, Camping Jungfrau"
8579284,"Ste-Croix, place du Pont"
8579286,"Ste-Croix, rue des Rasses"
8579287,"Les Rasses, Grand-Hotel"
8579288,"Unterseen, Schulhaus Steindler"
8579293,"Vallorbe, gare"
8579294,"Yverdon-les-Bains, Bel-Air"
8579296,"Yverdon-les-Bains, Romand"
8579298,"Treycovagnes, Chatelard"
8579299,"Treycovagnes, Champ-Muraz"
8579300,"Chamblon, Chemon"
8579301,"Chamblon, casernes"
8579302,"Chamblon, reservoir"
8579303,"Chamblon, village-hopital"
8579304,"Unterseen, Friedhof"
8579308,"Eysins, est"
8579309,"Eysins, poste"
8579310,Arnex-sur-Nyon
8579312,"Borex, centre"
8579314,"Crassier, centre"
8579315,La Rippe
8579316,Bogis-Bossey
8579317,"Chavannes-de-Bogis, Village"
8579318,"Chavannes-de-B., centre comm."
8579320,"Divonne, gare"
8579324,"Herbriggen, Bahnhof"
8579328,"Kalpetran, Dorf"
8579331,"Interlaken, Postplatz"
8579332,"Interlaken, Rugenparkstrasse"
8579333,"Interlaken, Heimwehfluhbahn"
8579334,"Matten b. I., Wychelstrasse"
8579336,"Visp, Staldbach"
8579337,"Matten b. I., Hotel Regina"
8579338,"Naters, Bammatte"
8579339,"Matten b. I., Mattenstrasse"
8579340,"Naters, Amerika"
8579341,"Bitsch, Post"
8579342,"Mörel, Post"
8579344,"Grengiols, Abzw. Hau"
8579345,"Grengiols,Oberdeisch"
8579346,"Lax, Abzw. Bahnhof"
8579347,"Lax, Abzw. Ernen"
8579348,"Fiesch, Bahnhof"
8579349,"Fürgangen, Abzw. Bahnhof"
8579350,"Niederwald, Bahnhof"
8579354,"Mühlebach (Goms), Brücke"
8579355,Ritzingen
8579356,"Gluringen, Abzw. Bahnhof"
8579357,"Reckingen, Kirche"
8579358,"Münster VS, Post"
8579359,"Geschinen, Kirche"
8579360,"Ulrichen, Kirche"
8579361,"Obergesteln, Dorfplatz"
8579362,"Oberwald, Bahnhof"
8579363,"Ernen, Z'Brigg"
8579365,"Ausserbinn, Wengi"
8579367,"Fieschertal, Wichel"
8579369,"Vionnaz, Les Nayaz"
8579371,"Vionnaz, Crebellay"
8579372,"Muraz (Collombey), Ronziers"
8579373,"Muraz (Collombey), Millière"
8579374,"Muraz (Collombey), Les Brêches"
8579375,"Collombey, eglise"
8579377,"Matten b. I., Kesslergasse"
8579379,Barges
8579380,"Illarsaz, Sauges"
8579381,Illarsaz
8579382,Collombey-le-Grand
8579383,"Collombey, Guinchet"
8579384,"Collombey, Corbier"
8579386,"Collombey, Les Vergers"
8579387,"Collombey, Le Foyer"
8579389,"Sion, St-Guerin"
8579390,"Chamoson, eglise"
8579391,"Chamoson, La Tour"
8579392,"Chamoson, Palud"
8579393,Grugnay
8579394,"Produit, bif."
8579395,Montagnon
8579396,"Les Places, bif."
8579397,Dugny(CH)
8579398,"Morthey, En Rion"
8579399,"Morthey, Pont-de-Pierre"
8579400,"Morthey, centre"
8579401,"Ovronnaz, Centre therm. Melley"
8579402,"Ovronnaz, croisee du centre"
8579403,"Ovronnaz, Plein soleil"
8579405,Itravers
8579406,Loye(CH)
8579407,"Erdesson, bif."
8579409,"Sierre, gare"
8579413,"Sierre, Placette"
8579414,"Noes, village"
8579420,"Rechy, centre"
8579422,"Granges VS, Cretelongue"
8579424,"Walkringen, Zielstrasse"
8579428,"Grone, poste"
8579431,"St-Leonard, Le Lac"
8579434,"Wettswil a.A., Dettenbühl"
8579435,"Sion, gare"
8579436,"Enggistein, Rütihubelstrasse"
8579438,"Sembrancher, les 3 Dranses"
8579440,"Wettswil a.A., Chilenholzstr."
8579442,"Wettswil a.A., Oberhusen"
8579443,"Wettswil a.A., Eggächer"
8579444,"Orsieres, Biolley"
8579445,"Issert, Les Arlaches"
8579446,"Praz-de-Fort, Le Revers"
8579447,"Praz-de-Fort, Chalet Berard"
8579448,"Praz-de-Fort, Branche d'en-Bas"
8579449,La Seiloz
8579450,"La Seiloz, L'Amonaz"
8579451,Le Clou/Les Granges
8579452,"Orsieres, gare"
8579453,"Wettswil a.A., Heissächerstr."
8579456,"Veyras, Pontet"
8579458,"Veyras, Muzot"
8579465,"Randogne, village"
8579470,"Montana-Vermala, gare"
8579472,"Wettswil a. A., Strumbergächer"
8579477,Loc
8579478,"Corin-de-la-Crete, village"
8579480,"Ollon VS, bif."
8579481,"Ollon VS, village"
8579485,Lens(CH)
8579488,Les Briesses
8579494,Aminona
8579495,"Wettswil a.A., Rehweid"
8579496,Sarreyer
8579497,"Wettswil a.A., Längacher"
8579498,"Riddes, Pre de foire"
8579499,"Mayens-de-Riddes, Villy"
8579500,"La Tzoumaz, telecabine"
8579501,"Iserables, telepherique"
8579502,"Iserables, Auddes"
8579503,"Riddes, La Vigne"
8579505,"Riddes, Rosselin (Bifurcation)"
8579506,"Riddes, Les Combes"
8579507,"La Tzoumaz, Som de Proz"
8579508,"Sion, Place du Midi"
8579509,"Duggingen, Seewenstrasse"
8579511,"Laufen(CH), Delsbergerstrasse"
8579515,"Bern, Steinhölzli"
8579516,Les Prasses
8579517,"Vex, bif. d'Heremence"
8579522,"Les Mayens-de-S., Bon Accueil"
8579523,"Bern Bümpliz Nord, Bahnhof"
8579525,"Lanzenhäusern, Schulhaus Moos"
8579527,"Rodi, Posta"
8579528,Prolin-Cerise
8579532,"Näfels, Schönegg"
8579534,"Oberurnen, im Grütli"
8579535,"Leuk,Abzw. Erschmatt"
8579537,"Leuk, St. Barbara"
8579538,"Leukerbad, Birchen"
8579539,"Leukerbad, Briggu"
8579540,"Albinen, Rhodania"
8579541,"Guttet, Amarona"
8579542,"Turtmann, Bahnhof"
8579544,Tuminen
8579545,"Ergisch, Linden"
8579546,"Ergisch, Dorf"
8579547,"Albinenleitern, Abzw. Flaschen"
8579548,"Albinen, Schreinerei"
8579550,"Ziegelbrücke, Post"
8579551,"Salgesch,Swiss-Plage"
8579552,"Salgesch, Post"
8579553,"Ettingen, Holle"
8579554,"Gampel, Talstation L"
8579555,"Gampel, Zentrum"
8579556,"Steg VS, Kirche"
8579557,"Steg VS, Hallenbad"
8579559,"Niedergesteln, Industrie"
8579560,"Niedergesteln, Weiderli"
8579561,"Niedergesteln, Kiesfang"
8579562,"Niedergesteln, Gesch"
8579563,"Raron, Kellerei"
8579564,"Raron, Schulhaus"
8579565,"Raron, Kanalstrasse"
8579566,"Raron, Talstation LR"
8579567,"Raron, Bahnhof"
8579568,"Finhaut, gare"
8579581,"Wiler (Lötschen), Gschteinät"
8579592,"Fleurier, gare"
8579593,"St-Sulpice NE, bas du village"
8579594,"St-Sulpice NE, poste"
8579595,"St-Sulpice NE, Terminus"
8579596,"St-Sulpice NE, La Foule"
8579597,"St-Sulpice NE, Prise Milord"
8579598,"Les Bayards, gare"
8579599,"Les Bayards, Quartier du Vent"
8579601,"Les Verrieres, garage Franco"
8579602,"Valangin, centre"
8579603,"Valangin, La Borcarderie"
8579604,Landeyeux
8579605,"Boudevilliers, Rte Jonchere"
8579606,"Fontaines NE, Les Bassins"
8579607,"Fontaines NE,Le Pave"
8579608,"Fontainemelon, sous l'Usine"
8579609,"Cernier, Bois du Paquier"
8579610,"Cernier, Cret Debely"
8579613,"Dombresson, Bas des Crets"
8579614,"Dombresson,Mon Foyer"
8579615,"Villiers, La Champey"
8579616,"Les Hauts-Geneveys, Cret Jura"
8579617,"Fontainemelon, Ferme Matile"
8579618,"Fontainemelon, college"
8579619,Coffrane
8579625,"Neuchatel, gare sortie nord"
8579629,"Neuchatel, Verger-Rond"
8579633,Fenin
8579634,Vilars NE
8579635,Saules
8579636,Grand-Savagnier
8579638,Petit-Savagnier
8579640,Areuse
8579644,"Cortaillod, Fin"
8579645,"St-Aubin NE, anc. poste"
8579646,"Gorgier, rue du Cret-de-la-Fin"
8579648,"St-Aubin NE, Senet"
8579649,"Bursinel, village"
8579651,"Chez-le-Bart, poste"
8579655,"Bevaix, Centre"
8579662,"Boudry, station TN"
8579668,"Perreux, Hopital"
8579669,"Poliez-Pittet, college"
8579670,"Sion, Auto-Pole"
8579671,"Bellinzona, Via dei Gaggini"
8579672,"Bellinzona, Viale Franscini"
8579674,"Triesenberg, Almeina"
8579675,"Bendern, Badäl"
8579676,"Bendern, Fallsbretscha"
8579677,"Bendern, Jedergass"
8579678,"Mauren FL, Fallsgass"
8579679,"Nendeln, Oberwiesen"
8579680,"Schaan, Theater"
8579682,"Schaan, Fürstenweg"
8579683,"Gamprin, Michael-Oehri"
8579684,"Castasegna, Farzett"
8579685,"St-Maurice VS, Clinique Ste-Ame"
8579686,"Dietfurt, Bahnhof"
8579689,"Scuol, Clozza"
8579690,"Mont-sur-Rolle, Sans Souci"
8579691,"Essertines-sur-Rolle,Le Pontet"
8579692,"Oberrohrdorf, Friedhof"
8579693,"Malans, Selfiweg"
8579694,"Malans, Valära"
8579695,"Sevelen, Abzw. Bad Rans"
8579698,"Sargans, Markthalle"
8579699,"Langnau bei Reiden, Feld"
8579700,"Finsterwald LU, Entlematt"
8579701,"Ebnet (Entlebuch), Bäckerei"
8579702,"Entlebuch, Zeug"
8579703,"Entlebuch, Schwand"
8579705,"Hasle LU, Hofstatt"
8579706,"Hasle LU, Büelweid"
8579707,"Hasle LU, Haldenegg"
8579708,"Hasle LU, Hohwald"
8579709,"Hasle LU, Sandboden"
8579710,"Matten b. I., Brunnen-Haus"
8579711,"Balm b. Meiringen, Urbachsey"
8579712,"Waltenstein, Berg"
8579714,"Arisdorf, Hofacker"
8579715,"Naters, Bahnhofstrasse"
8579716,"Glis, Tolaweg"
8579717,"Glis, Zenhäusern"
8579718,"Glis, Kapuzinerkloster"
8579719,"Ste-Croix, av. de Neuchatel"
8579720,"La Chaux-de-Fonds, Morgarten"
8579721,"La Chaux-de-Fonds, Polyexpo"
8579722,"La Chaux-de-Fonds, Notre Dame"
8579723,"Le Locle, Pres d'Amens"
8579724,"Le Locle, Moulins souterrains"
8579725,"Le Locle, Verger"
8579726,"Couvet, centre commercial"
8579727,"Grabs, Hochhaus"
8579728,"Grabs, Pflegeheim"
8579729,"Orges, L'Epi"
8579730,"Orges, Longeville"
8579731,"Orges, Les Charrieres"
8579733,"Suchy, Grande Salle"
8579734,"Suchy, village"
8579735,"Gossens, La Cernia"
8579737,"Palezieux-Village, college"
8579739,"Yvonand, Les Vergers"
8579741,"Bussigny-sur-Oron, college"
8579742,"Peney-le-Jorat, college"
8579744,"Grandsivaz, Marais Martin"
8579745,"Salavaux, Cotterd"
8579747,"Chexbres, EMS La Colline"
8579748,"Bern, Obergericht"
8579749,"Tuggen, Rüteli"
8579755,"Delemont, Von Roll"
8579758,"Steckborn, im Rank"
8579764,"Delemont, Giratoire Vorbourg"
8579765,"Riazzino, Montedato Paese"
8579768,"Delemont, Jolimont"
8579769,"Tuggen, Kesmalon"
8579770,"Tuggen, Schlüsselweg"
8579771,"Waldkirch, Bisihus"
8579772,"Moutier, Clair-Logis"
8579773,"Moutier, Viaduc"
8579777,"Moutier, Piscine"
8579782,"Moutier, Cret"
8579788,"Moutier, Sur-Menue bas"
8579793,"Courrendlin, casino"
8579799,"Avenches, College Sous-Ville"
8579800,"Oron-la-Ville, college"
8579801,"Tuggen, Mühlenen"
8579805,"Gorgier-St-Aubin, college"
8579806,"Unterseen, am Lauener"
8579807,"Unterseen, Ruchenbühl"
8579808,"Quartino, Gerrascia"
8579809,"Flims Dorf, Auas sparsas"
8579811,"Sagogn, Storta pintga"
8579814,"Samnaun-Compatsch, Dorf"
8579815,"Fislisbach, Alterszentrum"
8579816,"Schiers, Salginatobelbrücke"
8579817,"Igis, Im Lux/Neuhof"
8579818,"Scuol, Runa"
8579819,"Scuol, Serras"
8579820,"Malans, Bahnhof"
8579821,"Necker, Grütli"
8579823,"Gonten, Rapisau"
8579824,"Schwende, Lehmen/Triebern"
8579825,"Appenzell, Kau"
8579826,"Appenzell, Meistersrüte"
8579828,Schlatt (Schlatt-Haslen)
8579829,"Rüte, Schwarzenegg"
8579830,"Schwende, Sonnenhalb"
8579831,"Rüte, Steinegg"
8579832,"Schwende, Unterrain"
8579833,Enggenhütten(Schlatt-Haslen)
8579838,"Schlatt bei D'hofen,Turnhallenst"
8579839,"Hauptikon, Dorf"
8579840,"Gimel, En Pery-Beliaux"
8579841,"Obbürgen, Grabacher"
8579842,"Obbürgen, Unter-Misli"
8579843,"Kloten, Sporthalle Ruebisbach"
8579844,"Häggenschwil, Agen"
8579845,"Waldkirch, Edlischwil"
8579846,"Wittenbach, Oberlören"
8579847,"Wittenbach, Unterlören"
8579848,"Rickenbach LU, Kirchplatz"
8579850,"Lanzenhäusern, Niedereichi"
8579852,"Appenzell, Lehn"
8579853,"Alvaneu Bad, Badezentrum"
8579854,"Alvaneu Bad, Solas"
8579855,"Grandson, croisee de Fiez"
8579856,"Valchava, spv. Plazzaraun"
8579857,"Sta. Maria Val M., Val Gronda"
8579858,"Sta. Maria Val M., Blockhütte"
8579859,"Sta. Maria Val M., Pra da Vau"
8579860,"Rongellen, Dorf"
8579861,"Zillis, Schulhaus"
8579862,"Gebenstorf, Vogelsang"
8579863,"Münchenbuchsee, Buechlimatt"
8579864,"Pfaffnau, Steinacher"
8579865,"Kirchenthurnen, Mösli"
8579867,"Oberscherli, Abzweigung"
8579868,"Oberscherli, Lehmackerweg"
8579869,"Fehraltorf, Schrännenbrunnen"
8579870,"Rodi, Dazio Grande"
8579872,"Linthal, Bebie"
8579873,"Chandolin, Belvedere"
8579874,"Drone, Dejane"
8579875,"Drone, Pradubuis"
8579876,"Drone, Parking"
8579877,"Grimisuat, Rte De Saviese"
8579878,"Grimisuat, Giratoire d'Arbaz"
8579879,"Monteiller, Village"
8579880,"Heiligkreuz (Mels), Untergasse"
8579881,"Heiligkreuz (Mels), Staatsstr."
8579882,"Mels, Altersheim"
8579883,"Mels, Bahnhofstrasse"
8579884,"Mels, Feldackerstrasse"
8579885,"Mels, Bahnhof"
8579886,"Mels, Riet"
8579888,"Mels, Schwarzackerstrasse"
8579889,"Plons (Mels), Dorf"
8579890,"Sargans, Neue Stadtergasse"
8579891,"Vilters, Grofisstrasse"
8579892,"Vilters, Sarganserstrasse"
8579893,"Sargans, Zürcherstrasse"
8579894,"Enggistein, Dorf"
8579895,"Worb, Blümlisalpstrasse"
8579896,"Bern, Hirschengraben"
8579897,"Bern, Kocherpark"
8579900,"Bümpliz, Post"
8579901,"Bümpliz, Statthalterstrasse"
8579903,"Frasco, Mora Di Fuori"
8579904,"Lömmenschwil, Sonnenberg"
8579905,"L'abergement, Village"
8579906,"Ballaigues, Maillefer"
8579907,"Ballaigues, Cure"
8579908,"Ballaigues, College"
8579909,"Vallorbe, Le Creux"
8579910,"Vallorbe, Gendarmerie"
8579911,"Vallorbe, College"
8579912,"Vallorbe, place de la Liberte"
8579913,"Vallorbe, Scierie"
8579914,"Le Day, Carrosserie"
8579922,"Broglio, Somprei"
8579925,"Müllheim Dorf, Himmelbrunnen"
8579928,"Schaffhausen, Hohlenbaum"
8579930,"Schaffhausen, Weinberg"
8579931,"Stetten SH, Braatistrasse"
8579932,"Frauenfeld, Fliederstrasse"
8579933,"Uznach, Uznabergstrasse"
8579936,"Bellinzona, Piazzale Stazione"
8579937,"Eglisau, Oberseglingen"
8579938,"Eglisau, Heimat"
8579939,"Eglisau, Kaiserhof"
8579940,"Eglisau, Dachselen"
8579941,"Eglisau, Tössriedern"
8579942,"Eglisau, Altersheim"
8579943,"Eglisau, Brückenkopf Süd"
8579944,"Eglisau, Wiler"
8579945,"Eglisau, Schlafapfelbaum"
8579946,"Biel/bienne, Continental"
8579947,"Näfels, Oberdorf"
8579949,"Näfels, Kino"
8579950,"Näfels, Post"
8579951,"Mollis, Kanalstrasse"
8579952,"Mollis, Oberrütelistrasse"
8579953,"Mollis, Baumgartenstrasse"
8579954,"Vouvry, Piscine"
8579955,"Savosa, Liceo Ovest"
8579956,"Bretonnieres, College"
8579957,"Mollis, Vorderdorf"
8579958,"Lauterbrunnen, Lochbrücke"
8579959,"Stalden (Sarnen), Sportplatz"
8579963,"Fislisbach, Steinäcker"
8579965,"Mendrisio, Staz. Transito Bus"
8579966,"Ennetmoos, Riedmatthof"
8579967,"Kloten, Weinbergstrasse"
8579968,"Kloten, Egetswil"
8579969,"Kloten, Chanzler"
8579970,"Bex, Residence"
8579972,"Monthey, Piscine"
8579973,"Monthey, Bif. Gare Cff"
8579976,"Andiast, S. Clau"
8579977,"Ponte Capriasca, Nogo Sopra"
8579978,"Waldkirch, Werkhof"
8579979,"Häggenschwil, Dorfplatz"
8579980,"Häggenschwil, Täschlihus"
8579981,"Waldkirch, Bernhardsrüti"
8579982,"Waldkirch, Gemeindehaus"
8579983,"Campascio, Zalende"
8579984,"Brusio, Municipio"
8579985,"Campascio, Strada"
8579986,"Campocologno, Stazione"
8579987,"Le Prese, Scuole"
8579988,"Brusio, Pergola"
8579989,"Miralago, Stazione"
8579990,"Bonstetten, Rüti"
8579991,"Bonstetten, Sunnenberg"
8579992,"Bonstetten, Bruggenmatt"
8579994,"Wettswil a.A., Moosstrasse"
8579996,"Grabs, Säntisstrasse"
8579997,"Fideris, Madinis"
8579999,"Rolle, General-Bouquet"
8580001,"Menzingen, Finsterseebrücke"
8580002,"Hütten(CH), Langmoos"
8580003,"Wolfenschiessen, Bahnhof"
8580004,"Ortschwaben, Weissenstein Abzw"
8580005,"Percosta, Fermata"
8580009,"Erschwil, Wendeplatz"
8580010,"Sempach Stadt, Seemätteli"
8580011,"Flüeli-Ranft, Allmend"
8580012,"Sarnen, Kantonsschule"
8580014,"Grossteil, Rüti"
8580016,"Hergiswil LU, Vordere Säge"
8580018,"Altbüron, Ludligen"
8580021,"Chiasso, Rampa"
8580022,"Chiasso, Piazza Indipendenza"
8580023,"Brusio, Ginetto"
8580025,"Chiasso, Scuole Elementari"
8580026,"Chiasso,Via Cattaneo"
8580028,"Agarone, Paese"
8580031,"Contra, Costa"
8580032,"Ennenda, Seilbahn"
8580033,"Plons (Mels),Kaserne"
8580035,"Lugano-Paradiso, Debarcadero"
8580037,"Savosa, Liceo"
8580038,"Comano, Rotonda"
8580039,"Grancia, Centro Lugano Sud"
8580041,"Aranno, Luscie"
8580043,"Riedacker BE, Schulhaus"
8580044,"Oberwald VS, Muttbach"
8580045,"Ulrichen, Kittbrücke"
8580046,"Wohlen b. Bern, Schaufelacker"
8580057,"Gstaad, Bissenegg"
8580059,"Mendrisio, Macello"
8580060,"Gstaad, Staldenmatte"
8580061,"Mendrisio, Casa Anziani"
8580066,"Muggio, Camasciora"
8580067,"Bruzella, Cimitero"
8580068,Serfontana
8580069,"Balerna, Centro Breggia"
8580070,"Balerna, Bellavista (FFS)"
8580071,"Balerna, Croce Bianca"
8580072,"Balerna, Mezzana"
8580073,"Coldrerio, Mercole"
8580074,"Coldrerio, Ideal"
8580076,"Coldrerio, Colle degli Ulivi"
8580077,"Poschiavo, Scuole"
8580078,"Balerna, Mercole"
8580079,"Moutier, Banque Cantonale"
8580080,"Arzo, Coop"
8580081,"Vacallo, Ponte Picio"
8580084,"Moutier, Creche"
8580085,"Sta. Maria in Calanca, Pozzo B"
8580086,"Castaneda, Al Ronc"
8580087,"Castaneda, Alla Leura"
8580089,"Moutier, Les Evalins"
8580090,"Augio, Tarco"
8580093,"Cauco, Ponte"
8580094,"Moutier, Coop"
8580095,"Moutier, patinoire"
8580096,"Arvigo, Al Canton"
8580097,"Moutier, Cite Ste-Marie"
8580098,"Arvigo, Filovia"
8580100,"Buseno, Botteghe"
8580101,"St-Maurice VS, cantine"
8580102,"Melchtal, Plätzli"
8580103,"Grono, Bivio Calanca"
8580104,"Vico Morcote, Pradon"
8580107,"Mendrisio, Centro Studi 2"
8580110,"Morbio Inferiore, Scuole Elem."
8580113,"Sorengo, Moncucchetto"
8580114,"Mendrisio, Centro Studi 1"
8580115,"Vico Morcote, Via Piana"
8580116,"Cari, Tecc d'Int"
8580117,"Molare, Campi"
8580118,"Molare, Stella Alpina"
8580119,"Molare, Barescia"
8580122,"Faido, Centrale telefoni"
8580123,"Polmengo, Paese"
8580124,"Faido, Ospedale Distrettuale"
8580125,"Osco, Ei"
8580126,"Osco, Curtin"
8580128,"Mairengo, Selva"
8580129,"Mairengo, Campasc"
8580130,"Faido, Centrale elettrica"
8580131,"Faido, Casa per Anziani"
8580132,"Faido, Pesa comunale"
8580133,"Rossura, Bivio per Rossura"
8580134,"Faido, Chia Meiza"
8580135,"Dalpe, Cornone"
8580136,"Dalpe, Villaggio"
8580137,"Dalpe, Campiano"
8580138,"Dalpe, Valle"
8580139,"Prato (Leventina), Paese"
8580140,"Prato (Leventina), Biv. Mascengo"
8580141,"Rodi, Casa Gendotti"
8580142,"Fiesso, Paese"
8580143,"Lü, Valpaschun"
8580149,"Moutier, Sur-Menue haut"
8580150,"Ftan, Baraigla"
8580151,"Ftan, Putschigls"
8580153,"Bad Ragaz, Alpweg"
8580163,"Planken, Abzw. Egerta"
8580164,"Würenlingen, Sonne"
8580165,"Etzgen, Gemeindehaus"
8580179,"Thusis, Bahnhof"
8580180,"Feldis/Veulden, Dorfplatz"
8580181,"Etzgen, Dorf"
8580182,"Tamboalp, Abzw."
8580183,"S. Bernardino, Campeggio"
8580184,"Leibstadt, Milchhüsli"
8580187,"Li Curt, Annunziata"
8580188,"Surin, spv."
8580192,"Trun, Campliun"
8580193,"Küblis, Dalvazza"
8580195,"Klus, Maiacker"
8580197,"Meien, Gorezmettlen"
8580198,"Untervaz, Gaidla"
8580199,"Chur, Postplatz"
8580200,"Bendern, Widagass"
8580201,"Triesen, Schule"
8580206,"Gamprin, Waldeck"
8580207,Hinterschellenberg
8580208,"Oberwald VS, Rhonequelle"
8580209,"Grimsel, Rest. Grimselblick"
8580210,"Eggersriet, Oestran"
8580212,"Ulrichen, Abzw. Nufenen"
8580214,Salva Daint
8580216,"St. Moritz, Segantini Museum"
8580217,"Delemont, centre l'Avenir"
8580218,"Meien, Sustenbrüggli"
8580219,Oberwohlen BE
8580221,"Les Emonnets, d'en haut"
8580222,"Les Emonnets, d'en bas"
8580223,"Delemont, Vieille Ville"
8580224,"Ayent, la Croisee"
8580226,"Bruson, la Pleyeuse"
8580228,"Triesenberg, Rizlina"
8580229,"Malbun, Bergbahnen"
8580231,"Ayent, La Place"
8580232,"Schaan, Abzw. Planknerstrasse"
8580234,Hittenberg ZH
8580235,"Flanthey, rte de Valencon"
8580236,"Rotkreuz, Ibikon"
8580237,"Hinterkappelen, Bernstrasse"
8580238,"Vico Morcote, Chiesa"
8580239,"Turbach, Pfündli"
8580240,"Frauenfeld, Rorerbrücke"
8580242,"St. Gallen(CH), Hochwacht"
8580244,"Choindez, La Charbonniere"
8580247,"Nussbaumen TG, Tobelbrunnen"
8580249,"Lommis, Krattenbach"
8580250,"Weinfelden, Felsenstrasse"
8580251,"Raperswilen, Schulhaus"
8580252,"Ennenda, Gemeindehaus"
8580256,"Räterschen, Pestalozzistrasse"
8580257,"Elsau, Ebnet"
8580258,"Elsau, Dorf"
8580259,"Rümikon ZH, Sportplatz"
8580260,"Rümikon ZH, Bännebrett"
8580261,"Winterthur, Chli Hegi"
8580262,"Winterthur, Mühle Hegi"
8580263,"Winterthur, Schlossacker"
8580264,"Winterthur, Grubenstr."
8580265,"Winterthur, Hegifeld"
8580266,"Glarus, Stampf"
8580267,"Praz-jean Vs, Stand Mourty"
8580268,"Affoltern a. A., Bezirksspital"
8580269,"Sermuz, Village"
8580270,"Wohlen AG, Freihofweg"
8580271,"Glarus, Lurigenstrasse"
8580272,"Wohlen AG, Rummelstrasse"
8580273,"Glarus, Landstrasse"
8580274,"Wohlen AG, Geissmättliweg"
8580275,"Wohlen AG, Rummelring"
8580276,"Wohlen AG, Luegisland"
8580277,"Wohlen AG, Cheiblerrain"
8580278,"Wohlen AG, Zürcherhof"
8580281,"Wohlen AG, Sonnhalde"
8580282,"Wohlen AG, Obere Haldenstrasse"
8580283,"Wohlen AG, Vilan"
8580284,"Wohlen AG, Markusplatz"
8580285,"Wohlen AG, Bünzstrasse"
8580286,"Wohlen AG, Kapellmatt"
